Date,Adj Close GLD,Adj Close IEF,Adj Close SPY
7/25/07,66.900002,63.451907,124.14665
7/26/07,65.650002,63.956969,121.206963
7/27/07,65.410004,64.081296,118.824091
7/30/07,65.769997,63.918121,120.682896
7/31/07,65.790001,64.182307,119.323593
8/1/07,65.93,64.004458,119.904973
8/2/07,65.889999,64.05126,120.863045
8/3/07,66.690002,64.464694,117.751393
8/6/07,66.519997,64.207271,119.724837
8/7/07,66.480003,64.199475,121.002249
8/8/07,66.769997,63.754837,122.689089
8/9/07,65.459999,64.113667,119.053369
8/10/07,66.57,64.020057,118.496554
8/13/07,66.260002,64.121463,118.92235
8/14/07,66.290001,64.355485,117.10449
8/15/07,66.129997,64.472497,115.491344
8/16/07,64.68,64.722118,116.359341
8/17/07,65.010002,64.76892,118.496554
8/20/07,65.120003,64.909332,118.439228
8/21/07,65.07,65.190156,118.676691
8/22/07,65.400002,64.979541,120.085123
8/23/07,65.309998,65.002942,119.97868
8/24/07,66.110001,65.026343,121.460806
8/27/07,65.980003,65.205755,120.330782
8/28/07,65.589996,65.541184,117.685883
8/29/07,66.07,65.291563,119.995048
8/30/07,65.800003,65.619195,119.675695
8/31/07,66.519997,65.634794,120.854849
9/4/07,67.440002,65.512619,122.074947
9/5/07,67.559998,65.919868,121.018617
9/6/07,68.860001,65.778896,121.297037
9/7/07,69.389999,66.483755,119.610198
9/10/07,69.620003,66.63256,119.380907
9/11/07,70.519997,66.491588,120.772971
9/12/07,70.459999,66.327122,121.084127
9/13/07,70.080002,65.935535,121.935744
9/14/07,69.989998,66.021684,121.927547
9/17/07,70.970001,66.06084,121.272473
9/18/07,71.699997,65.990357,124.842682
9/19/07,71.43,65.755402,125.579647
9/20/07,72.720001,65.011387,124.695282
9/21/07,72.339996,65.34032,125.031793
9/24/07,72.279999,65.426469,124.801426
9/25/07,72.330002,65.434303,124.554602
9/26/07,72,65.457797,125.212796
9/27/07,72.699997,65.669252,125.953257
9/28/07,73.510002,65.692746,125.533664
10/1/07,73.900002,65.771352,126.948778
10/2/07,72.349998,65.912847,126.775997
10/3/07,71.900002,65.865684,126.52095
10/4/07,72.870003,65.983597,126.718412
10/5/07,73.400002,65.401894,128.224028
10/8/07,72.529999,65.63772,127.541152
10/9/07,73.089996,65.433337,128.742345
10/10/07,73.360001,65.496225,128.528437
10/11/07,73.910004,65.504088,127.911382
10/12/07,74.589996,65.283986,128.618939
10/15/07,75.139999,65.346868,127.532916
10/16/07,75.120003,65.527669,126.52095
10/17/07,74.5,65.928572,126.907639
10/18/07,76,66.180117,126.446906
10/19/07,75.699997,66.746096,123.139488
10/22/07,74.599998,66.620321,123.855268
10/23/07,75.230003,66.604602,124.859012
10/24/07,75.519997,66.942617,124.628645
10/25/07,76.029999,66.887585,124.924832
10/26/07,77.690002,66.722509,126.389308
10/29/07,78.120003,66.777534,126.808914
10/30/07,77.349998,66.848285,125.928576
10/31/07,78.620003,66.400219,127.23673
11/1/07,77.93,66.942161,124.258415
11/2/07,79.830002,67.123594,124.398279
11/5/07,79.75,67.04471,123.452133
11/6/07,81.43,66.926381,125.114072
11/7/07,82.239998,67.17093,121.69147
11/8/07,82.230003,67.320808,121.074415
11/9/07,82.18,67.723125,119.412477
11/12/07,78.300003,67.841455,118.22773
11/13/07,79.120003,67.494357,121.831335
11/14/07,80.279999,67.541692,121.494008
11/15/07,77.949997,67.920339,119.741568
11/16/07,77.75,67.920339,119.947253
11/19/07,77.239998,68.40943,118.277092
11/20/07,79.470001,68.227991,119.001107
11/21/07,79.360001,68.764412,116.565791
11/23/07,81.25,68.559315,118.581514
11/26/07,81.300003,69.498047,115.965195
11/27/07,80.099998,68.851187,117.298042
11/28/07,79.57,68.606644,121.049734
11/29/07,78.279999,68.993181,121.090861
11/30/07,77.32,69.087845,122.308525
12/3/07,78.279999,69.360916,121.502231
12/4/07,79.400002,69.424239,120.416221
12/5/07,78.629997,69.163036,122.431931
12/6/07,79.370003,68.798938,124.184371
12/7/07,78.599998,68.355688,124.15969
12/10/07,80,68.197387,125.122294
12/11/07,78.839996,69.131375,121.69147
12/12/07,80.489998,68.553568,122.892664
12/13/07,78.5,68.046996,122.637616
12/14/07,78.519997,67.849116,121.082638
12/17/07,78.129997,68.252793,119.354892
12/18/07,79.25,68.38735,120.021309
12/19/07,79.239998,68.933495,120.021309
12/20/07,78.669998,68.822682,120.778228
12/21/07,80.099998,68.324027,122.519286
12/24/07,80.139999,68.126147,123.429096
12/26/07,81.519997,67.801626,123.693776
12/27/07,81.559998,68.256826,122.138812
12/28/07,83,68.80498,121.832786
12/31/07,82.459999,69.122751,120.931243
1/2/08,84.860001,69.615289,119.872535
1/3/08,85.57,69.758286,119.814645
1/4/08,85.129997,69.941005,116.878414
1/7/08,84.769997,70.06811,116.779165
1/8/08,86.779999,70.219052,114.893364
1/9/08,86.550003,70.107834,116.100932
1/10/08,88.25,69.917174,116.861868
1/11/08,88.580002,70.362049,115.918968
1/14/08,89.540001,70.393826,116.853602
1/15/08,87.989998,70.854593,114.2813
1/16/08,86.699997,70.719537,113.297042
1/17/08,86.5,71.291522,110.360811
1/18/08,87.419998,71.188249,109.227679
1/22/08,88.169998,71.982672,108.11936
1/23/08,87.889999,71.649016,110.716473
1/24/08,90.080002,70.99759,111.651108
1/25/08,90.300003,71.656956,110.03824
1/28/08,91.75,71.394801,111.857884
1/29/08,91.150002,71.108808,112.412044
1/30/08,92.059998,71.077031,111.584938
1/31/08,91.400002,71.442465,113.619613
2/1/08,89.349998,71.67437,115.447523
2/4/08,89.099998,71.275914,113.991821
2/5/08,87.68,71.777967,110.939796
2/6/08,88.949997,71.650464,110.046519
2/7/08,89.849998,70.84558,110.774364
2/8/08,91,71.443265,110.063065
2/11/08,91.330002,71.602645,110.625491
2/12/08,89.330002,71.451236,111.651108
2/13/08,89.440002,71.148405,112.792506
2/14/08,89.709999,70.757919,111.799981
2/15/08,89.150002,70.909334,111.775169
2/19/08,91.580002,70.399304,112.089473
2/20/08,93.239998,70.335556,112.420311
2/21/08,93.25,71.060744,111.485676
2/22/08,93.389999,70.861516,112.172176
2/25/08,92.739998,70.39134,113.586534
2/26/08,93.709999,70.566662,114.438453
2/27/08,94.779999,70.734013,114.322658
2/28/08,95.989998,71.562803,113.206059
2/29/08,96.18,72.327839,110.683395
3/3/08,97.239998,72.143981,110.418715
3/4/08,95.18,71.872195,109.996895
3/5/08,97.720001,71.560431,110.691661
3/6/08,96.5,72.135985,108.400573
3/7/08,96.089996,72.383797,107.283987
3/10/08,95.870003,72.903389,105.869629
3/11/08,95.989998,72.112005,109.674324
3/12/08,97.010002,72.94336,108.648707
3/13/08,98.339996,72.559655,108.888562
3/14/08,98.709999,73.311074,107.201271
3/17/08,99.169998,73.678788,106.117763
3/18/08,96.5,73.175181,110.526242
3/19/08,93.040001,73.806691,107.788522
3/20/08,89.910004,73.966565,109.785063
3/24/08,90.099998,72.663579,111.979434
3/25/08,92.730003,72.91938,112.087494
3/26/08,93.800003,72.975336,110.716005
3/27/08,93.459999,72.879408,110.366902
3/28/08,91.879997,73.167185,109.311273
3/31/08,90.410004,73.295089,109.693631
4/1/08,86.860001,72.654209,113.550404
4/2/08,89.269997,72.413577,113.625209
4/3/08,89.419998,72.413577,113.907814
4/4/08,90.25,72.967027,113.783139
4/7/08,91.169998,72.485769,113.84133
4/8/08,90.349998,72.493785,113.724962
4/9/08,92.290001,72.92692,112.902068
4/10/08,91.769997,72.638163,113.059998
4/11/08,91.300003,72.950982,110.865627
4/14/08,91.110001,72.766502,110.491577
4/15/08,91.660004,72.437639,110.74926
4/16/08,93.269997,71.948357,113.749897
4/17/08,92.559998,71.779917,113.916135
4/18/08,90.620003,71.707731,115.104746
4/21/08,90.25,71.715754,115.162936
4/22/08,90.269997,71.7719,114.655903
4/23/08,89.220001,71.699708,114.473038
4/24/08,87.220001,71.138241,114.971764
4/25/08,87.269997,71.041986,116.0357
4/28/08,87.690002,71.170325,116.060635
4/29/08,85.809998,71.298658,115.603472
4/30/08,86.650002,71.523245,114.921881
5/1/08,83.989998,71.515198,117.299117
5/2/08,84.580002,70.935872,117.623285
5/5/08,86.269997,71.040471,117.058074
5/6/08,86.629997,70.815177,118.072141
5/7/08,85.82,71.096795,115.969203
5/8/08,87.239998,71.555432,115.66997
5/9/08,87.419998,71.635893,115.453849
5/12/08,86.989998,71.515198,116.750534
5/13/08,85.389999,70.919776,116.767149
5/14/08,85.199997,70.895638,117.008204
5/15/08,87,71.289904,118.471114
5/16/08,89.099998,71.169208,118.579174
5/19/08,89.389999,71.330137,118.903342
5/20/08,90.900002,71.547384,117.939146
5/21/08,91.959999,71.378413,115.944268
5/22/08,90.980003,70.911728,115.960883
5/23/08,91.230003,71.225532,114.40654
5/27/08,89.360001,70.879542,115.254369
5/28/08,89.139999,70.348492,115.786337
5/29/08,86.510002,70.018592,116.368176
5/30/08,87.449997,70.251935,116.659101
6/2/08,87.959999,70.669393,115.453849
6/3/08,86.879997,71.040833,114.780578
6/4/08,86.650002,70.782444,114.722401
6/5/08,86.449997,70.411004,117.016512
6/6/08,89.059998,71.02468,113.284414
6/9/08,87.989998,70.515979,113.558711
6/10/08,85.550003,70.096093,112.993501
6/11/08,87.019997,70.168768,111.331098
6/12/08,85.599998,69.555093,111.755006
6/13/08,85.830002,69.393602,113.168046
6/16/08,87.010002,69.401672,113.234543
6/17/08,87.25,69.635838,112.68596
6/18/08,88.279999,70.015348,111.588769
6/19/08,88.419998,69.611615,111.730071
6/20/08,88.949997,69.934602,109.916512
6/23/08,87.089996,69.902303,109.807912
6/24/08,87.470001,70.273736,109.590723
6/25/08,87.419998,70.26566,110.108641
6/26/08,90.610001,70.661323,107.118055
6/27/08,91.470001,71.008533,106.533307
6/30/08,91.400002,71.056979,106.909222
7/1/08,92.660004,70.864163,107.243367
7/2/08,93.169998,71.034294,105.405573
7/3/08,92.059998,71.058598,105.514168
7/7/08,91.230003,71.390764,104.436554
7/8/08,90.860001,71.568993,106.291052
7/9/08,91.5,71.909262,104.244425
7/10/08,93.529999,71.933566,104.67046
7/11/08,95.160004,71.261136,103.450831
7/14/08,95.910004,71.64191,102.515233
7/15/08,96.169998,71.901159,101.070059
7/16/08,94.440002,71.244936,103.551076
7/17/08,94.220001,70.904667,104.586919
7/18/08,94.169998,70.661624,105.238504
7/21/08,95.120003,70.823653,105.296979
7/22/08,93.059998,70.58061,106.491542
7/23/08,90.57,70.467189,107.067936
7/24/08,91.330002,71.074805,104.845885
7/25/08,91.690002,70.661624,104.820825
7/28/08,91.730003,71.066701,103.283761
7/29/08,90.589996,70.864163,105.489108
7/30/08,89.519997,71.001887,107.368665
7/31/08,90.080002,71.568993,105.948558
8/1/08,89.57,71.60477,105.388869
8/4/08,88.139999,71.555989,104.411494
8/5/08,86.080002,71.190163,107.226656
8/6/08,86.639999,71.214551,107.702804
8/7/08,86.089996,71.881171,106.098923
8/8/08,84.43,71.848652,108.070364
8/11/08,81.129997,71.499082,109.189754
8/12/08,80.519997,71.994983,108.053666
8/13/08,81.559998,71.840527,107.402087
8/14/08,79.349998,72.060021,108.212373
8/15/08,77.629997,72.328296,108.738653
8/18/08,78.800003,72.507147,107.251716
8/19/08,80.43,72.401459,106.082212
8/20/08,80.059998,72.612828,106.575077
8/21/08,82.300003,72.458365,106.758857
8/22/08,81.080002,72.247002,108.304263
8/25/08,80.93,72.726641,106.107272
8/26/08,81.230003,72.751028,106.416357
8/27/08,81.360001,72.856716,107.452206
8/28/08,82.18,72.751028,108.755364
8/29/08,81.709999,72.661603,107.585854
9/2/08,79.199997,73.057192,106.917571
9/3/08,78.889999,73.236635,106.825681
9/4/08,78.389999,73.603672,103.609551
9/5/08,78.980003,73.440546,103.93534
9/8/08,78.860001,73.448704,106.082212
9/9/08,76.489998,73.783115,102.932912
9/10/08,74.220001,73.59552,103.350592
9/11/08,73.080002,73.465014,104.845885
9/12/08,75.550003,73.097977,105.330388
9/15/08,77.559998,74.500879,100.318235
9/16/08,76.790001,74.288816,101.997308
9/17/08,85.459999,74.957643,97.41119
9/18/08,82.800003,74.076747,100.301531
9/19/08,85.980003,72.755402,104.284887
9/22/08,89.18,72.600434,101.923938
9/23/08,88.32,72.600434,99.605007
9/24/08,86.709999,72.788029,99.924278
9/25/08,86.449997,72.567808,101.48704
9/26/08,86.639999,72.518871,101.537449
9/29/08,89.57,73.530267,93.580811
9/30/08,85.07,72.559649,97.454106
10/1/08,85.970001,73.071181,97.512919
10/2/08,82.330002,73.480406,93.975703
10/3/08,82.589996,73.758682,92.707008
10/6/08,84.279999,74.356146,87.985122
10/7/08,87.269997,74.298855,84.044609
10/8/08,89.419998,73.349457,81.927323
10/9/08,89.900002,72.612851,76.205597
10/10/08,83.220001,71.761663,74.357173
10/13/08,81.989998,71.270594,85.153665
10/14/08,82.199997,70.935027,83.893374
10/15/08,83.309998,71.516125,75.634265
10/16/08,79.290001,71.532498,78.784993
10/17/08,77.209999,71.982641,78.314486
10/20/08,78.5,72.056305,83.019572
10/21/08,76.029999,72.817463,80.541002
10/22/08,71.709999,73.374009,76.155188
10/23/08,70.650002,73.472219,77.037394
10/24/08,72.209999,73.161211,73.130491
10/27/08,72.18,73.120286,70.534288
10/28/08,73.790001,72.531007,78.776596
10/29/08,74,72.637403,78.205263
10/30/08,72.709999,72.080857,80.910689
10/31/08,71.339996,71.933536,81.355991
11/3/08,71.099998,72.048537,81.591244
11/4/08,75.480003,72.911052,84.363887
11/5/08,72.800003,73.29713,80.818267
11/6/08,72.220001,73.075337,76.340032
11/7/08,72.5,72.812476,78.860614
11/10/08,73.580002,72.886409,77.827172
11/11/08,72.050003,73.15748,75.424217
11/12/08,70,73.609275,72.105453
11/13/08,72.150002,73.075337,76.60049
11/14/08,73.300003,73.798202,72.777611
11/17/08,72.650002,74.110354,71.811386
11/18/08,72.510002,74.68536,73.164099
11/19/08,72.260002,75.490374,68.475815
11/20/08,73.449997,77.010037,63.392638
11/21/08,78.849998,76.303598,66.812228
11/24/08,80.910004,75.588943,71.441699
11/25/08,80.870003,76.88682,71.971025
11/26/08,80.379997,77.355041,74.752065
11/28/08,80.309998,77.511117,75.693079
12/1/08,75.650002,78.560287,68.988334
12/2/08,76.949997,78.972374,71.643344
12/3/08,76.18,79.096001,73.365744
12/4/08,75.5,79.590505,71.668555
12/5/08,74.519997,78.74985,73.878263
12/8/08,76.199997,78.453147,76.457658
12/9/08,76.330002,79.120726,75.197367
12/10/08,79.75,79.046553,75.709886
12/11/08,80.650002,79.524569,73.886667
12/12/08,80.809998,79.7471,74.768866
12/15/08,82.599998,79.920176,73.727028
12/16/08,84.459999,81.189405,77.197027
12/17/08,85.43,81.7416,76.449254
12/18/08,83.870003,82.293795,75.020927
12/19/08,82.629997,82.021816,74.69822
12/22/08,83.459999,81.807535,73.74109
12/23/08,82.629997,81.766324,72.978782
12/24/08,83.459999,81.683908,73.402289
12/26/08,85.599998,82.120719,73.825796
12/29/08,86.349998,82.301885,73.614043
12/30/08,85.900002,82.417698,75.358891
12/31/08,86.519997,81.507738,76.434596
1/2/09,86.230003,80.341336,78.738477
1/5/09,84.480003,80.200701,78.645305
1/6/09,85.129997,80.151068,79.170456
1/7/09,82.75,80.167617,76.798813
1/8/09,84.459999,80.382694,77.112211
1/9/09,83.919998,80.754955,75.460528
1/12/09,80.760002,81.25957,73.647917
1/13/09,80.879997,81.317477,73.783443
1/14/09,79.790001,81.772454,71.462625
1/15/09,80.389999,81.706273,71.488034
1/16/09,82.709999,80.95349,72.04706
1/20/09,84.519997,80.829403,68.243967
1/21/09,84.150002,80.109704,71.19158
1/22/09,84.580002,79.580272,70.090459
1/23/09,88.529999,79.596821,70.395384
1/26/09,88.949997,79.398285,70.878182
1/27/09,88.379997,79.919443,71.598144
1/28/09,87.419998,79.406553,74.020606
1/29/09,89.5,78.372506,71.615088
1/30/09,91.309998,78.339416,70.158221
2/2/09,88.839996,78.974862,69.946468
2/3/09,88.470001,78.294617,70.929001
2/4/09,89.18,77.896428,70.581729
2/5/09,90.120003,78.078934,71.632025
2/6/09,89.589996,77.60608,73.673333
2/9/09,88.32,77.448461,73.774971
2/10/09,90.209999,78.48542,70.395384
2/11/09,92.290001,79.091001,70.81042
2/12/09,93.169998,79.066115,70.861245
2/13/09,92.550003,78.443939,70.098931
2/17/09,95.449997,79.762956,67.100498
2/18/09,96.910004,79.182254,66.939563
2/19/09,95.769997,78.742584,66.219602
2/20/09,97.800003,78.966571,65.575869
2/23/09,97.730003,79.041229,63.229642
2/24/09,94.730003,78.742584,65.626695
2/25/09,93.150002,78.029156,65.110015
2/26/09,93.059998,77.830061,64.051247
2/27/09,92.629997,77.763694,62.61979
3/2/09,90.93,78.543895,59.79923
3/3/09,90.040001,78.444081,59.350313
3/4/09,88.989998,78.044835,60.756361
3/5/09,91.989998,78.95978,58.274607
3/6/09,92.290001,78.585486,58.376245
3/9/09,90.57,78.618751,57.690165
3/10/09,88.139999,78.044835,61.129043
3/11/09,89.220001,78.602119,61.52714
3/12/09,91.099998,78.826694,63.949603
3/13/09,91.300003,78.76847,64.449338
3/16/09,90.800003,78.319321,64.254529
3/17/09,90.040001,78.169602,66.219602
3/18/09,93.089996,80.847891,67.701878
3/19/09,94.349998,80.573412,66.863335
3/20/09,93.589996,80.573412,65.439545
3/23/09,92.080002,80.298927,70.140001
3/24/09,90.949997,80.18248,68.758014
3/25/09,91.980003,79.700053,69.483128
3/26/09,91.93,79.907995,70.899239
3/27/09,90.690002,79.858091,69.619624
3/30/09,89.980003,80.199113,67.213947
3/31/09,90.279999,80.340512,67.836689
4/1/09,91.029999,80.537377,69.150429
4/2/09,88.800003,80.011857,71.172224
4/3/09,87.589996,79.094291,71.880279
4/6/09,85.269997,78.910776,71.317245
4/7/09,86.739998,79.110971,69.653748
4/8/09,86.610001,79.503023,70.404453
4/9/09,86.309998,79.0359,73.202545
4/13/09,87.879997,79.503023,73.21961
4/14/09,87.370003,79.911763,71.957053
4/15/09,87.5,79.986833,72.724824
4/16/09,85.809998,79.669858,73.79117
4/17/09,85.220001,79.027557,74.285957
4/20/09,86.949997,79.5781,71.172224
4/21/09,86.889999,79.269462,72.562737
4/22/09,87.379997,79.077611,72.11914
4/23/09,88.800003,79.060924,72.827196
4/24/09,89.720001,78.752292,73.927666
4/27/09,89.010002,79.077611,73.228136
4/28/09,87.75,78.693895,72.997808
4/29/09,88.330002,78.268482,74.550408
4/30/09,87.269997,78.135015,74.576
5/1/09,86.949997,77.884019,74.976947
5/4/09,88.639999,77.959321,77.527646
5/5/09,88.25,77.94259,77.263194
5/6/09,89.540001,77.976051,78.602525
5/7/09,89.440002,77.323463,77.510587
5/8/09,89.980003,77.415495,79.319113
5/11/09,89.690002,78.143385,77.834754
5/12/09,90.699997,78.093182,77.604426
5/13/09,91.089996,78.452943,75.650879
5/14/09,91.029999,78.461311,76.299219
5/15/09,91.550003,78.268885,75.67647
5/18/09,90.360001,77.808723,77.826228
5/19/09,90.959999,77.69996,77.732389
5/20/09,92.25,77.94259,77.212011
5/21/09,93.849998,77.089201,76.103009
5/22/09,94.150002,76.637408,75.940922
5/26/09,93.760002,76.127049,77.885943
5/27/09,93.449997,75.265297,76.495423
5/28/09,94.239998,75.658525,77.56177
5/29/09,96.199997,76.511908,78.935224
6/1/09,95.730003,75.26326,80.846115
6/2/09,96.360001,75.515,80.914363
6/3/09,94.410004,75.976535,79.890673
6/4/09,96.230003,75.095426,80.641379
6/5/09,93.709999,74.348584,80.658444
6/8/09,93.559998,73.97097,80.325744
6/9/09,93.830002,74.289844,80.735218
6/10/09,93.860001,73.845096,80.530481
6/11/09,93.699997,74.348584,80.888772
6/12/09,92.169998,74.742985,81.110574
6/15/09,91.099998,75.078646,79.250865
6/16/09,91.93,75.49822,78.175986
6/17/09,92.349998,75.296826,78.099212
6/18/09,91.610001,74.382151,78.670772
6/19/09,91.900002,74.726205,78.96074
6/22/09,90.540001,75.128993,76.592946
6/23/09,90.919998,75.372347,76.652998
6/24/09,91.449997,75.087039,77.313582
6/25/09,92.309998,76.026882,78.995057
6/26/09,92.290001,76.127582,78.789157
6/29/09,92.040001,76.287022,79.526948
6/30/09,91.18,76.085622,78.883526
7/1/09,92.389999,76.036819,79.209531
7/2/09,91.25,76.289268,77.04763
7/6/09,90.760002,76.339755,77.039055
7/7/09,90.709999,76.642691,75.546312
7/8/09,89.269997,77.526249,75.49484
7/9/09,89.510002,77.071845,75.640681
7/10/09,89.580002,77.551499,75.460524
7/13/09,90.190002,77.273807,77.29642
7/14/09,90.809998,76.760499,77.733949
7/15/09,92.239998,75.767543,80.007374
7/16/09,91.980003,76.221947,79.878689
7/17/09,91.93,75.708639,80.75374
7/20/09,93.279999,75.986332,81.611636
7/21/09,93.129997,76.836229,81.989112
7/22/09,93.440002,76.381825,81.971957
7/23/09,93.260002,75.641319,83.782118
7/24/09,93.410004,75.801203,84.125271
7/27/09,93.709999,75.44778,84.374062
7/28/09,92.110001,75.599242,83.97943
7/29/09,91.199997,75.649735,83.773537
7/30/09,91.620003,75.952671,84.648588
7/31/09,93.349998,76.718422,84.768693
8/3/09,93.870003,75.903185,86.167067
8/4/09,94.68,75.683761,86.390116
8/5/09,94.779999,75.253354,86.141332
8/6/09,94.599998,75.253354,85.695222
8/7/09,93.75,74.755438,86.819064
8/10/09,92.93,75.236478,86.638906
8/11/09,92.790001,75.759712,85.557962
8/12/09,92.949997,75.548729,86.47591
8/13/09,93.720001,76.139484,87.136487
8/14/09,93,76.375784,86.46733
8/17/09,91.610001,76.899024,84.339745
8/18/09,92.059998,76.628966,85.008903
8/19/09,92.529999,76.9159,85.755274
8/20/09,92.269997,77.118441,86.638906
8/21/09,93.650002,76.333585,88.337543
8/24/09,92.339996,76.806191,88.328962
8/25/09,92.760002,77.008733,88.500545
8/26/09,92.790001,77.110007,88.50912
8/27/09,93.190002,76.899024,88.706438
8/28/09,93.870003,77.076249,88.689277
8/31/09,93.400002,77.304107,87.900014
9/1/09,93.900002,77.504686,85.961168
9/2/09,96.190002,77.927838,85.63517
9/3/09,97.459999,77.648556,86.347225
9/4/09,97.529999,77.183085,87.556855
9/8/09,97.43,77.005362,88.311807
9/9/09,97.080002,77.073068,88.989546
9/10/09,97.699997,77.648556,89.898913
9/11/09,98.779999,77.877056,89.881752
9/14/09,97.959999,77.420056,90.31928
9/15/09,98.900002,77.259256,90.696757
9/16/09,99.910004,77.200015,92.069389
9/17/09,99.339996,77.58085,91.932129
9/18/09,98.669998,77.166162,91.990744
9/21/09,98.360001,77.115386,91.758005
9/22/09,99.669998,77.318497,92.292437
9/23/09,98.830002,77.487756,91.525273
9/24/09,97.550003,77.699332,90.516755
9/25/09,97,78.012468,90.034041
9/28/09,97.050003,78.147873,91.64595
9/29/09,97.43,78.114027,91.370116
9/30/09,98.849998,78.173268,91.0167
10/1/09,97.889999,78.761366,88.758311
10/2/09,98.370003,78.72742,88.344557
10/5/09,99.82,78.718938,89.663388
10/6/09,102.279999,78.464347,90.947747
10/7/09,102.360001,78.965042,91.197722
10/8/09,103.639999,78.676504,91.895926
10/9/09,102.839996,77.921224,92.456215
10/12/09,103.559998,78.150351,92.818246
10/13/09,104.260002,78.328569,92.628609
10/14/09,104.18,77.793928,94.223275
10/15/09,102.860001,77.539343,94.568069
10/16/09,103.18,77.895766,93.861244
10/19/09,104.230003,78.014574,94.637029
10/20/09,103.419998,78.192785,94.137078
10/21/09,103.75,78.014574,93.292339
10/22/09,103.919998,77.785446,94.240518
10/23/09,103.489998,77.403559,93.163041
10/26/09,101.860001,76.962274,92.154523
10/27/09,101.849998,77.624205,91.732147
10/28/09,100.730003,77.86182,89.999567
10/29/09,102.690002,77.488421,91.930406
10/30/09,102.529999,78.065489,89.266877
11/2/09,103.949997,77.860104,89.921986
11/3/09,106.459999,77.680382,90.206441
11/4/09,107.099998,77.466433,90.439174
11/5/09,106.980003,77.483553,92.1028
11/6/09,107.43,77.714614,92.344154
11/9/09,108.190002,77.748847,94.447392
11/10/09,108.389999,77.808752,94.464629
11/11/09,109.599998,78.03126,94.947344
11/12/09,108.209999,78.056933,93.981921
11/13/09,109.739998,78.116838,94.490494
11/16/09,111.629997,78.536175,95.861043
11/17/09,111.970001,78.707338,95.973098
11/18/09,112.25,78.510503,95.912759
11/19/09,112.300003,78.60464,94.662888
11/20/09,112.940002,78.596081,94.326715
11/23/09,114.290001,78.48483,95.52487
11/24/09,114.730003,78.887054,95.671405
11/25/09,116.620003,79.152348,96.007578
11/27/09,115.059998,79.511786,94.447392
11/30/09,115.639999,79.64015,94.766328
12/1/09,117.379997,79.200999,95.938624
12/2/09,119.18,79.038039,95.895523
12/3/09,118.699997,78.669223,95.145596
12/4/09,113.75,78.085979,95.688649
12/7/09,113.110001,78.300407,95.542107
12/8/09,110.949997,78.574874,94.481872
12/9/09,110.839996,78.420486,94.835282
12/10/09,110.82,78.154598,95.369713
12/11/09,109.32,77.768624,95.774846
12/14/09,110.239998,77.768624,96.429954
12/15/09,110.209999,77.519887,95.98172
12/16/09,111.589996,77.519887,96.128255
12/17/09,107.339996,78.206058,94.973202
12/18/09,108.949997,77.820091,95.510505
12/21/09,106.949997,77.02242,96.481125
12/22/09,106.169998,76.679334,96.827776
12/23/09,106.550003,76.645025,97.018427
12/24/09,108.360001,76.370558,97.477743
12/28/09,108.550003,76.164709,97.68573
12/29/09,107.470001,76.365788,97.547068
12/30/09,106.93,76.503273,97.512402
12/31/09,107.309998,76.133774,96.576454
1/4/10,109.800003,76.322821,98.214371
1/5/10,109.699997,76.657946,98.474354
1/6/10,111.510002,76.348599,98.543685
1/7/10,110.82,76.348599,98.959667
1/8/10,111.370003,76.443122,99.288981
1/11/10,112.849998,76.494678,99.427644
1/12/10,110.489998,77.044634,98.500358
1/13/10,111.540001,76.675136,99.332315
1/14/10,112.029999,77.036039,99.600966
1/15/10,110.860001,77.37976,98.483022
1/19/10,111.519997,77.242269,99.713625
1/20/10,108.940002,77.508649,98.699678
1/21/10,107.370003,77.792219,96.801771
1/22/10,107.169998,77.860964,94.643882
1/25/10,107.480003,77.689108,95.129189
1/26/10,107.559998,77.843775,94.730543
1/27/10,106.529999,77.663323,95.181191
1/28/10,106.480003,77.637545,94.089244
1/29/10,105.959999,77.938298,93.066629
2/1/10,108.349998,77.671027,94.513888
2/2/10,109.129997,77.800351,95.657829
2/3/10,108.699997,77.429626,95.181191
2/4/10,104.370003,78.067622,92.24334
2/5/10,104.68,78.317639,92.433998
2/8/10,104.040001,78.248672,91.766695
2/9/10,105.410004,77.826214,92.919305
2/10/10,105.120003,77.610677,92.737315
2/11/10,107.129997,77.515847,93.707928
2/12/10,107.040001,77.696897,93.629935
2/16/10,109.620003,77.869324,95.103191
2/17/10,109.25,77.45549,95.553839
2/18/10,109.980003,77.179602,96.117145
2/19/10,109.470001,77.222712,96.316465
2/22/10,109.07,77.162362,96.333801
2/23/10,107.889999,77.748624,95.163855
2/24/10,107.360001,77.791734,96.039146
2/25/10,108.309998,78.076238,95.909151
2/26/10,109.43,78.196939,95.969814
3/1/10,109.43,78.278204,96.966432
3/2/10,111.019997,78.321424,97.235083
3/3/10,111.629997,78.243624,97.32175
3/4/10,110.830002,78.381937,97.616399
3/5/10,110.809998,78.010212,99.011662
3/8/10,109.879997,77.80274,99.028992
3/9/10,109.720001,78.001572,99.193652
3/10/10,108.470001,77.8719,99.635632
3/11/10,108.599998,77.80274,100.051607
3/12/10,107.949997,77.923766,100.060275
3/15/10,108.360001,77.923766,100.086273
3/16/10,110.400002,78.226331,100.883571
3/17/10,109.589996,78.321424,101.481536
3/18/10,110.339996,78.113952,101.429541
3/19/10,108.279999,78.010212,100.916125
3/22/10,107.75,78.269558,101.455639
